180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;11;01;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;11;02;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;11;03;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;11;04;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;11;05;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;11;06;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;11;07;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;11;08;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;11;09;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;11;10;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;11;11;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;11;12;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;11;13;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;11;14;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;11;15;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;11;16;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;11;17;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;11;18;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;11;19;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;11;20;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;11;21;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;11;22;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;11;23;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;11;24;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;11;25;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;11;26;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;11;27;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;11;28;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;11;29;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;11;30;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;11;01;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;11;02;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;11;03;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;11;04;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;11;05;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;11;06;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;11;07;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;11;08;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;11;09;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;11;10;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;11;11;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;11;12;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;11;13;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;11;14;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;11;15;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;11;16;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;11;17;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;11;18;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;11;19;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;11;20;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;11;21;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;11;22;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;11;23;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;11;24;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;11;25;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;11;26;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;11;27;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;11;28;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;11;29;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;11;30;0.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;11;01;0.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;11;02;0.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;11;03;0.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;11;04;0.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;11;05;0.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;11;06;0.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;11;07;0.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;11;08;0.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;11;09;0.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;11;10;0.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;11;11;0.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;11;12;0.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;11;13;0.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;11;14;0.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;11;15;0.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;11;16;0.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;11;17;0.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;11;18;0.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;11;19;0.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;11;20;0.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;11;21;0.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;11;22;0.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;11;23;0.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;11;24;0.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;11;25;0.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;11;26;0.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;11;27;0.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;11;28;0.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;11;29;0.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;11;30;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2013;11;01;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2013;11;02;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2013;11;03;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2013;11;04;0.0
